timestamp, temp, humi, 
1567208553.59, -28.326769, 7.301504
1567208554.59, -28.33836, 7.32089
1567208555.59, -28.370726, 7.33537
1567208556.6, -28.386103, 7.351583
1567208557.6, -28.407627, 7.365776
1567208558.6, -28.410013, 7.381917
1567208559.6, -28.429935, 7.398899
1567208560.6, -28.455954, 7.414402
1567208561.61, -28.440861, 7.433749
1567208562.61, -28.469292, 7.449791
1567208563.61, -28.482353, 7.46484
1567208564.61, -28.507084, 7.481869
1567208565.61, -28.525461, 7.494967
1567208566.62, -28.540419, 7.509275
1567208567.62, -28.544973, 7.524181
1567208568.62, -28.563633, 7.539775
1567208569.62, -28.576437, 7.555519
1567208570.63, -28.56757, 7.573729
1567208571.63, -28.585014, 7.591361
1567208572.63, -28.607767, 7.606196
1567208573.63, -28.617279, 7.617626
1567208574.63, -28.621176, 7.633417
1567208575.64, -28.641182, 7.652393
1567208576.64, -28.634844, 7.667576
1567208577.64, -28.662567, 7.686913
1567208578.64, -28.685778, 7.701055
1567208579.64, -28.680101, 7.716686
1567208580.65, -28.687765, 7.731158
1567208581.65, -28.694057, 7.746982
1567208582.65, -28.709768, 7.761605
1567208583.65, -28.736298, 7.781174
1567208584.65, -28.747171, 7.797941
1567208585.65, -28.743095, 7.811211
1567208586.66, -28.748182, 7.827724
1567208587.66, -28.778694, 7.849434
1567208588.66, -28.786489, 7.867155
1567208589.66, -28.801199, 7.887091
1567208590.67, -28.815769, 7.904682
1567208591.67, -28.828224, 7.919466
1567208592.67, -28.847517, 7.93763
1567208593.67, -28.858625, 7.958643
1567208594.67, -28.872087, 7.974776
1567208595.67, -28.898277, 7.987829
1567208596.68, -28.897566, 8.001227
1567208597.68, -28.9053, 8.016677
1567208598.68, -28.911692, 8.032605
1567208599.68, -28.935045, 8.050361
1567208600.69, -28.944267, 8.061299
1567208601.69, -28.953592, 8.07956
1567208602.69, -28.980482, 8.095412
1567208603.69, -28.987251, 8.115438
1567208604.69, -28.992928, 8.131477
1567208605.7, -28.996202, 8.146638
1567208606.7, -29.020836, 8.161983
1567208607.7, -29.027771, 8.177616
1567208608.7, -29.04232, 8.198955
1567208609.7, -29.060398, 8.214284
1567208610.71, -29.065788, 8.230404
1567208611.71, -29.07942, 8.246021
1567208612.71, -29.083242, 8.261544
1567208613.71, -29.100904, 8.276213
1567208614.72, -29.10692, 8.290115
1567208615.72, -29.109833, 8.306684
1567208616.72, -29.111969, 8.323196
1567208617.72, -29.147648, 8.343401
1567208618.72, -29.150364, 8.36039
1567208619.73, -29.16725, 8.380147
1567208620.73, -29.18651, 8.396631
1567208621.73, -29.193186, 8.411025
1567208622.73, -29.193306, 8.424329
1567208623.74, -29.208639, 8.44024
1567208624.74, -29.218801, 8.458202
1567208625.74, -29.219801, 8.476347
1567208626.74, -29.233486, 8.49603
1567208627.74, -29.238525, 8.511269
1567208628.75, -29.247843, 8.520503
1567208629.75, -29.25843, 8.540765
1567208630.75, -29.273611, 8.556363
1567208631.75, -29.274458, 8.571328
1567208632.75, -29.288221, 8.590878
1567208633.76, -29.297873, 8.608957
1567208634.76, -29.31608, 8.624953
1567208635.76, -29.322104, 8.639466
1567208636.76, -29.32526, 8.65598
1567208637.76, -29.361885, 8.67736
1567208638.77, -29.373182, 8.69392
1567208639.77, -29.371752, 8.709828
1567208640.77, -29.385811, 8.728154
1567208641.77, -29.404572, 8.745524
1567208642.78, -29.418365, 8.760301
1567208643.78, -29.435665, 8.775315
1567208644.78, -29.453518, 8.793757
1567208645.78, -29.458889, 8.812504
1567208646.78, -29.481712, 8.832644
1567208647.78, -29.500614, 8.852221
1567208648.79, -29.49946, 8.867628
1567208649.79, -29.528603, 8.884417
1567208650.79, -29.533054, 8.907203
1567208651.79, -29.539036, 8.924827
1567208652.8, -29.542271, 8.940016
1567208653.8, -29.558926, 8.956124
1567208654.8, -29.571085, 8.97045
1567208655.8, -29.594429, 8.988087
1567208656.8, -29.582798, 8.997407
1567208657.81, -29.603651, 9.018204
